lemma,form,paradigm_slot,form_freq,lemma_freq
",0.0,0.00017500000000000003
ihazakazaka,mihazakazaka,"V;PRS
",0.00023333333333333333,0.00017500000000000003
ihazakazaka,nihazakazaka,"V;PST
",0.00036666666666666667,0.00017500000000000003
ihazakazaka,hihazakazaka,"V;FUT
",0.0001,0.00017500000000000003
iantsoantso,iantsoantso,"V;NFIN
",0.0,5e-05
iantsoantso,miantsoantso,"V;PRS
",0.0001,5e-05
iantsoantso,niantsoantso,"V;PST
",3.3333333333333335e-05,5e-05
iantsoantso,hiantsoantso,"V;FUT
",6.666666666666667e-05,5e-05
ihira,ihira,"V;NFIN
",0.0,0.00019166666666666665
ihira,mihira,"V;PRS
",0.0004333333333333333,0.00019166666666666665
ihira,nihira,"V;PST
",0.00016666666666666666,0.00019166666666666665
ihira,hihira,"V;FUT
",0.00016666666666666666,0.00019166666666666665
ipetraka,ipetraka,"V;NFIN
",0.0,0.0013666666666666666
ipetraka,mipetraka,"V;PRS
",0.003,0.0013666666666666666
ipetraka,nipetraka,"V;PST
",0.0017333333333333333,0.0013666666666666666
ipetraka,hipetraka,"V;FUT
",0.0007333333333333333,0.0013666666666666666
atory,atory,"V;NFIN
",0.0,0.0008416666666666668
atory,matory,"V;PRS
",0.0014666666666666667,0.0008416666666666668
atory,natory,"V;PST
",0.0009333333333333333,0.0008416666666666668
atory,hatory,"V;FUT
",0.0009666666666666667,0.0008416666666666668
iresaka,iresaka,"V;NFIN
",3.3333333333333335e-05,0.0012833333333333334
iresaka,miresaka,"V;PRS
",0.0031333333333333335,0.0012833333333333334
iresaka,niresaka,"V;PST
",0.0013,0.0012833333333333334
iresaka,hiresaka,"V;FUT
",0.0006666666666666666,0.0012833333333333334
miasa,miasa,"V;NFIN
",0.0048,0.0012
miasa,mmiasa,"V;PRS
",0.0,0.0012
miasa,nmiasa,"V;PST
",0.0,0.0012
miasa,hmiasa,"V;FUT
",0.0,0.0012
andahatra,andahatra,"V;NFIN
",0.0,0.00011666666666666667
andahatra,mandahatra,"V;PRS
",0.00023333333333333333,0.00011666666666666667
andahatra,nandahatra,"V;PST
",6.666666666666667e-05,0.00011666666666666667
andahatra,handahatra,"V;FUT
",0.00016666666666666666,0.00011666666666666667
ampianatra,ampianatra,"V;NFIN
",3.3333333333333335e-05,0.000725
ampianatra,mampianatra,"V;PRS
",0.0014,0.000725
ampianatra,nampianatra,"V;PST
",0.0008666666666666666,0.000725
ampianatra,hampianatra,"V;FUT
",0.0006,0.000725
ahafantatra,ahafantatra,"V;NFIN
",0.00016666666666666666,0.0009833333333333332
ahafantatra,mahafantatra,"V;PRS
",0.0023666666666666667,0.0009833333333333332
ahafantatra,nahafantatra,"V;PST
",0.0008666666666666666,0.0009833333333333332
ahafantatra,hahafantatra,"V;FUT
",0.0005333333333333334,0.0009833333333333332
ahadikitra,ahadikitra,"V;NFIN
",0.0,0.0
ahadikitra,mahadikitra,"V;PRS
",0.0,0.0
ahadikitra,nahadikitra,"V;PST
",0.0,0.0
ahadikitra,hahadikitra,"V;FUT
",0.0,0.0
ahalala,ahalala,"V;NFIN
",0.0002,0.0019416666666666664
ahalala,mahalala,"V;PRS
",0.0055,0.0019416666666666664
ahalala,nahalala,"V;PST
",0.0010666666666666667,0.0019416666666666664
ahalala,hahalala,"V;FUT
",0.001,0.0019416666666666664
aharenina,aharenina,"V;NFIN
",0.0,0.0
aharenina,maharenina,"V;PRS
",0.0,0.0
aharenina,naharenina,"V;PST
",0.0,0.0
aharenina,haharenina,"V;FUT
",0.0,0.0
aharitra,aharitra,"V;NFIN
",0.00016666666666666666,0.0009833333333333332
aharitra,maharitra,"V;PRS
",0.0022,0.0009833333333333332
aharitra,naharitra,"V;PST
",0.0008666666666666666,0.0009833333333333332
aharitra,haharitra,"V;FUT
",0.0007,0.0009833333333333332
ahary,ahary,"V;NFIN
",0.0,0.00010833333333333333
ahary,mahary,"V;PRS
",6.666666666666667e-05,0.00010833333333333333
ahary,nahary,"V;PST
",0.00036666666666666667,0.00010833333333333333
ahary,hahary,"V;FUT
",0.0,0.00010833333333333333
ahasaikatra,ahasaikatra,"V;NFIN
",0.0,0.0
ahasaikatra,mahasaikatra,"V;PRS
",0.0,0.0
ahasaikatra,nahasaikatra,"V;PST
",0.0,0.0
ahasaikatra,hahasaikatra,"V;FUT
",0.0,0.0
ahazo,ahazo,"V;NFIN
",0.00013333333333333334,0.003958333333333334
ahazo,mahazo,"V;PRS
",0.006633333333333333,0.003958333333333334
ahazo,nahazo,"V;PST
",0.006366666666666666,0.003958333333333334
ahazo,hahazo,"V;FUT
",0.0027,0.003958333333333334
amahy,amahy,"V;NFIN
",0.0,0.0
amahy,mamahy,"V;PRS
",0.0,0.0
amahy,namahy,"V;PST
",0.0,0.0
amahy,hamahy,"V;FUT
",0.0,0.0
amaky,amaky,"V;NFIN
",0.0,0.0011166666666666668
amaky,mamaky,"V;PRS
",0.002766666666666667,0.0011166666666666668
amaky,namaky,"V;PST
",0.0011666666666666668,0.0011166666666666668
amaky,hamaky,"V;FUT
",0.0005333333333333334,0.0011166666666666668
amarana,amarana,"V;NFIN
",3.3333333333333335e-05,7.500000000000001e-05
amarana,mamarana,"V;PRS
",3.3333333333333335e-05,7.500000000000001e-05
amarana,namarana,"V;PST
",0.0002,7.500000000000001e-05
amarana,hamarana,"V;FUT
",3.3333333333333335e-05,7.500000000000001e-05
amefy,amefy,"V;NFIN
",0.0,1.6666666666666667e-05
amefy,mamefy,"V;PRS
",3.3333333333333335e-05,1.6666666666666667e-05
amefy,namefy,"V;PST
",3.3333333333333335e-05,1.6666666666666667e-05
amefy,hamefy,"V;FUT
",0.0,1.6666666666666667e-05
amela,amela,"V;NFIN
",0.0,0.00039166666666666663
amela,mamela,"V;PRS
",0.0005666666666666667,0.00039166666666666663
amela,namela,"V;PST
",0.0006,0.00039166666666666663
amela,hamela,"V;FUT
",0.0004,0.00039166666666666663
amempina,amempina,"V;NFIN
",0.0,0.0
amempina,mamempina,"V;PRS
",0.0,0.0
amempina,namempina,"V;PST
",0.0,0.0
amempina,hamempina,"V;FUT
",0.0,0.0
amilabila,amilabila,"V;NFIN
",0.0,0.0
amilabila,mamilabila,"V;PRS
",0.0,0.0
amilabila,namilabila,"V;PST
",0.0,0.0
amilabila,hamilabila,"V;FUT
",0.0,0.0
amintina,amintina,"V;NFIN
",0.0,1.6666666666666667e-05
amintina,mamintina,"V;PRS
",6.666666666666667e-05,1.6666666666666667e-05
amintina,namintina,"V;PST
",0.0,1.6666666666666667e-05
amintina,hamintina,"V;FUT
",0.0,1.6666666666666667e-05
amirapiratra,amirapiratra,"V;NFIN
",0.0,0.00010000000000000002
amirapiratra,mamirapiratra,"V;PRS
",0.0002666666666666667,0.00010000000000000002
amirapiratra,namirapiratra,"V;PST
",6.666666666666667e-05,0.00010000000000000002
amirapiratra,hamirapiratra,"V;FUT
",6.666666666666667e-05,0.00010000000000000002
amisavisa,amisavisa,"V;NFIN
",0.0,2.5e-05
amisavisa,mamisavisa,"V;PRS
",3.3333333333333335e-05,2.5e-05
amisavisa,namisavisa,"V;PST
",0.0,2.5e-05
amisavisa,hamisavisa,"V;FUT
",6.666666666666667e-05,2.5e-05
amitsobitsoka,amitsobitsoka,"V;NFIN
",0.0,0.0
amitsobitsoka,mamitsobitsoka,"V;PRS
",0.0,0.0
amitsobitsoka,namitsobitsoka,"V;PST
",0.0,0.0
amitsobitsoka,hamitsobitsoka,"V;FUT
",0.0,0.0
amoana,amoana,"V;NFIN
",0.0,0.0
amoana,mamoana,"V;PRS
",0.0,0.0
amoana,namoana,"V;PST
",0.0,0.0
amoana,hamoana,"V;FUT
",0.0,0.0
amokatra,amokatra,"V;NFIN
",0.0,0.00020833333333333335
amokatra,mamokatra,"V;PRS
",0.0002666666666666667,0.00020833333333333335
amokatra,namokatra,"V;PST
",6.666666666666667e-05,0.00020833333333333335
amokatra,hamokatra,"V;FUT
",0.0005,0.00020833333333333335
amoy,amoy,"V;NFIN
",0.0,0.00024166666666666667
amoy,mamoy,"V;PRS
",0.00013333333333333334,0.00024166666666666667
amoy,namoy,"V;PST
",0.0007666666666666667,0.00024166666666666667
amoy,hamoy,"V;FUT
",6.666666666666667e-05,0.00024166666666666667
ampaharikivy,ampaharikivy,"V;NFIN
",0.0,0.0
ampaharikivy,mampaharikivy,"V;PRS
",0.0,0.0
ampaharikivy,nampaharikivy,"V;PST
",0.0,0.0
ampaharikivy,hampaharikivy,"V;FUT
",0.0,0.0
ampandre,ampandre,"V;NFIN
",0.0,2.5e-05
ampandre,mampandre,"V;PRS
",6.666666666666667e-05,2.5e-05
ampandre,nampandre,"V;PST
",0.0,2.5e-05
ampandre,hampandre,"V;FUT
",3.3333333333333335e-05,2.5e-05
ampangaihay,ampangaihay,"V;NFIN
",0.0,0.0
ampangaihay,mampangaihay,"V;PRS
",0.0,0.0
ampangaihay,nampangaihay,"V;PST
",0.0,0.0
ampangaihay,hampangaihay,"V;FUT
",0.0,0.0
ampianjana,ampianjana,"V;NFIN
",0.0,0.0
ampianjana,mampianjana,"V;PRS
",0.0,0.0
ampianjana,nampianjana,"V;PST
",0.0,0.0
ampianjana,hampianjana,"V;FUT
",0.0,0.0
ampiavaka,ampiavaka,"V;NFIN
",0.0,0.0002416666666666667
ampiavaka,mampiavaka,"V;PRS
",0.0008333333333333334,0.0002416666666666667
ampiavaka,nampiavaka,"V;PST
",6.666666666666667e-05,0.0002416666666666667
ampiavaka,hampiavaka,"V;FUT
",6.666666666666667e-05,0.0002416666666666667
ampiditra,ampiditra,"V;NFIN
",3.3333333333333335e-05,0.000375
ampiditra,mampiditra,"V;PRS
",0.0006333333333333333,0.000375
ampiditra,nampiditra,"V;PST
",0.0005666666666666667,0.000375
ampiditra,hampiditra,"V;FUT
",0.0002666666666666667,0.000375
ampivelona,ampivelona,"V;NFIN
",0.0,0.0
ampivelona,mampivelona,"V;PRS
",0.0,0.0
ampivelona,nampivelona,"V;PST
",0.0,0.0
ampivelona,hampivelona,"V;FUT
",0.0,0.0
anadidy,anadidy,"V;NFIN
",0.0,0.0
anadidy,manadidy,"V;PRS
",0.0,0.0
anadidy,nanadidy,"V;PST
",0.0,0.0
anadidy,hanadidy,"V;FUT
",0.0,0.0
anadihady,anadihady,"V;NFIN
",0.0,4.166666666666667e-05
anadihady,manadihady,"V;PRS
",6.666666666666667e-05,4.166666666666667e-05
anadihady,nanadihady,"V;PST
",6.666666666666667e-05,4.166666666666667e-05
anadihady,hanadihady,"V;FUT
",3.3333333333333335e-05,4.166666666666667e-05
anafatra,anafatra,"V;NFIN
",0.0,8.333333333333333e-05
anafatra,manafatra,"V;PRS
",0.0001,8.333333333333333e-05
anafatra,nanafatra,"V;PST
",0.00013333333333333334,8.333333333333333e-05
anafatra,hanafatra,"V;FUT
",0.0001,8.333333333333333e-05
anafika,anafika,"V;NFIN
",0.0,0.00011666666666666667
anafika,manafika,"V;PRS
",0.00013333333333333334,0.00011666666666666667
anafika,nanafika,"V;PST
",0.00016666666666666666,0.00011666666666666667
anafika,hanafika,"V;FUT
",0.00016666666666666666,0.00011666666666666667
anafy,anafy,"V;NFIN
",0.0,3.3333333333333335e-05
anafy,manafy,"V;PRS
",0.0,3.3333333333333335e-05
anafy,nanafy,"V;PST
",3.3333333333333335e-05,3.3333333333333335e-05
anafy,hanafy,"V;FUT
",0.0001,3.3333333333333335e-05
anagadra,anagadra,"V;NFIN
",0.0,8.333333333333334e-06
anagadra,managadra,"V;PRS
",0.0,8.333333333333334e-06
anagadra,nanagadra,"V;PST
",3.3333333333333335e-05,8.333333333333334e-06
anagadra,hanagadra,"V;FUT
",0.0,8.333333333333334e-06
anakiana,anakiana,"V;NFIN
",3.3333333333333335e-05,6.666666666666667e-05
anakiana,manakiana,"V;PRS
",0.00013333333333333334,6.666666666666667e-05
anakiana,nanakiana,"V;PST
",6.666666666666667e-05,6.666666666666667e-05
anakiana,hanakiana,"V;FUT
",3.3333333333333335e-05,6.666666666666667e-05
anakora,anakora,"V;NFIN
",0.0,8.333333333333334e-06
anakora,manakora,"V;PRS
",0.0,8.333333333333334e-06
anakora,nanakora,"V;PST
",0.0,8.333333333333334e-06
anakora,hanakora,"V;FUT
",3.3333333333333335e-05,8.333333333333334e-06
anakà,anakà,"V;NFIN
",0.0,0.0
anakà,manakà,"V;PRS
",0.0,0.0
anakà,nanakà,"V;PST
",0.0,0.0
anakà,hanakà,"V;FUT
",0.0,0.0
analady,analady,"V;NFIN
",0.0,0.0
analady,manalady,"V;PRS
",0.0,0.0
analady,nanalady,"V;PST
",0.0,0.0
analady,hanalady,"V;FUT
",0.0,0.0
analavitra,analavitra,"V;NFIN
",0.0,9.166666666666668e-05
analavitra,manalavitra,"V;PRS
",0.0002666666666666667,9.166666666666668e-05
analavitra,nanalavitra,"V;PST
",3.3333333333333335e-05,9.166666666666668e-05
analavitra,hanalavitra,"V;FUT
",6.666666666666667e-05,9.166666666666668e-05
analemy,analemy,"V;NFIN
",0.0,0.0
analemy,manalemy,"V;PRS
",0.0,0.0
analemy,nanalemy,"V;PST
",0.0,0.0
analemy,hanalemy,"V;FUT
",0.0,0.0
anamainty,anamainty,"V;NFIN
",0.0,0.0
anamainty,manamainty,"V;PRS
",0.0,0.0
anamainty,nanamainty,"V;PST
",0.0,0.0
anamainty,hanamainty,"V;FUT
",0.0,0.0
anamaivana,anamaivana,"V;NFIN
",0.0,5.000000000000001e-05
anamaivana,manamaivana,"V;PRS
",3.3333333333333335e-05,5.000000000000001e-05
anamaivana,nanamaivana,"V;PST
",0.00013333333333333334,5.000000000000001e-05
anamaivana,hanamaivana,"V;FUT
",3.3333333333333335e-05,5.000000000000001e-05
anamaizina,anamaizina,"V;NFIN
",0.0,1.6666666666666667e-05
anamaizina,manamaizina,"V;PRS
",6.666666666666667e-05,1.6666666666666667e-05
anamaizina,nanamaizina,"V;PST
",0.0,1.6666666666666667e-05
anamaizina,hanamaizina,"V;FUT
",0.0,1.6666666666666667e-05
anamasina,anamasina,"V;NFIN
",0.0,5e-05
anamasina,manamasina,"V;PRS
",0.0001,5e-05
anamasina,nanamasina,"V;PST
",0.0,5e-05
anamasina,hanamasina,"V;FUT
",0.0001,5e-05
anamavo,anamavo,"V;NFIN
",0.0,5.833333333333333e-05
anamavo,manamavo,"V;PRS
",6.666666666666667e-05,5.833333333333333e-05
anamavo,nanamavo,"V;PST
",6.666666666666667e-05,5.833333333333333e-05
anamavo,hanamavo,"V;FUT
",0.0001,5.833333333333333e-05
anameloka,anameloka,"V;NFIN
",0.0,0.00017500000000000003
anameloka,manameloka,"V;PRS
",0.0003333333333333333,0.00017500000000000003
anameloka,nanameloka,"V;PST
",0.0002666666666666667,0.00017500000000000003
anameloka,hanameloka,"V;FUT
",0.0001,0.00017500000000000003
anampy,anampy,"V;NFIN
",0.0,0.00115
anampy,manampy,"V;PRS
",0.0021333333333333334,0.00115
anampy,nanampy,"V;PST
",0.0008,0.00115
anampy,hanampy,"V;FUT
",0.0016666666666666668,0.00115
anana,anana,"V;NFIN
",0.00046666666666666666,0.006508333333333333
anana,manana,"V;PRS
",0.02033333333333333,0.006508333333333333
anana,nanana,"V;PST
",0.003,0.006508333333333333
anana,hanana,"V;FUT
",0.0022333333333333333,0.006508333333333333
anandevo,anandevo,"V;NFIN
",0.0,0.0
anandevo,manandevo,"V;PRS
",0.0,0.0
anandevo,nanandevo,"V;PST
",0.0,0.0
anandevo,hanandevo,"V;FUT
",0.0,0.0
anangona,anangona,"V;NFIN
",0.0,0.00016666666666666666
anangona,manangona,"V;PRS
",0.0003333333333333333,0.00016666666666666666
anangona,nanangona,"V;PST
",0.00016666666666666666,0.00016666666666666666
anangona,hanangona,"V;FUT
",0.00016666666666666666,0.00016666666666666666
anararaotra,anararaotra,"V;NFIN
",0.0,0.0002666666666666667
anararaotra,manararaotra,"V;PRS
",0.0006,0.0002666666666666667
anararaotra,nanararaotra,"V;PST
",0.0003333333333333333,0.0002666666666666667
anararaotra,hanararaotra,"V;FUT
",0.00013333333333333334,0.0002666666666666667
anary,anary,"V;NFIN
",0.0,0.00020833333333333332
anary,manary,"V;PRS
",0.0006,0.00020833333333333332
anary,nanary,"V;PST
",3.3333333333333335e-05,0.00020833333333333332
anary,hanary,"V;FUT
",0.0002,0.00020833333333333332
anatitra,anatitra,"V;NFIN
",3.3333333333333335e-05,0.00020833333333333332
anatitra,manatitra,"V;PRS
",0.0002,0.00020833333333333332
anatitra,nanatitra,"V;PST
",0.0003,0.00020833333333333332
anatitra,hanatitra,"V;FUT
",0.0003,0.00020833333333333332
anatsika,anatsika,"V;NFIN
",0.0,0.0
anatsika,manatsika,"V;PRS
",0.0,0.0
anatsika,nanatsika,"V;PST
",0.0,0.0
anatsika,hanatsika,"V;FUT
",0.0,0.0
andadina,andadina,"V;NFIN
",0.0,0.0
andadina,mandadina,"V;PRS
",0.0,0.0
andadina,nandadina,"V;PST
",0.0,0.0
andadina,handadina,"V;FUT
",0.0,0.0
andama,andama,"V;NFIN
",0.0,0.0
andama,mandama,"V;PRS
",0.0,0.0
andama,nandama,"V;PST
",0.0,0.0
andama,handama,"V;FUT
",0.0,0.0
andavorary,andavorary,"V;NFIN
",0.0,8.333333333333334e-06
andavorary,mandavorary,"V;PRS
",0.0,8.333333333333334e-06
andavorary,nandavorary,"V;PST
",0.0,8.333333333333334e-06
andavorary,handavorary,"V;FUT
",3.3333333333333335e-05,8.333333333333334e-06
andetsy,andetsy,"V;NFIN
",0.0,0.0
andetsy,mandetsy,"V;PRS
",0.0,0.0
andetsy,nandetsy,"V;PST
",0.0,0.0
andetsy,handetsy,"V;FUT
",0.0,0.0
andohalika,andohalika,"V;NFIN
",0.0,8.333333333333334e-05
andohalika,mandohalika,"V;PRS
",6.666666666666667e-05,8.333333333333334e-05
andohalika,nandohalika,"V;PST
",0.00023333333333333333,8.333333333333334e-05
andohalika,handohalika,"V;FUT
",3.3333333333333335e-05,8.333333333333334e-05
andova,andova,"V;NFIN
",0.0,0.00014166666666666668
andova,mandova,"V;PRS
",0.0001,0.00014166666666666668
andova,nandova,"V;PST
",6.666666666666667e-05,0.00014166666666666668
andova,handova,"V;FUT
",0.0004,0.00014166666666666668
andrakaraka,andrakaraka,"V;NFIN
",0.0,0.0
andrakaraka,mandrakaraka,"V;PRS
",0.0,0.0
andrakaraka,nandrakaraka,"V;PST
",0.0,0.0
andrakaraka,handrakaraka,"V;FUT
",0.0,0.0
andrava,andrava,"V;NFIN
",0.0,0.00015833333333333335
andrava,mandrava,"V;PRS
",0.00013333333333333334,0.00015833333333333335
andrava,nandrava,"V;PST
",0.00023333333333333333,0.00015833333333333335
andrava,handrava,"V;FUT
",0.0002666666666666667,0.00015833333333333335
andrekitra,andrekitra,"V;NFIN
",0.0,0.0
andrekitra,mandrekitra,"V;PRS
",0.0,0.0
andrekitra,nandrekitra,"V;PST
",0.0,0.0
andrekitra,handrekitra,"V;FUT
",0.0,0.0
andrenodrenoka,andrenodrenoka,"V;NFIN
",0.0,0.0
andrenodrenoka,mandrenodrenoka,"V;PRS
",0.0,0.0
andrenodrenoka,nandrenodrenoka,"V;PST
",0.0,0.0
andrenodrenoka,handrenodrenoka,"V;FUT
",0.0,0.0
andresy,andresy,"V;NFIN
",0.0,0.00048333333333333334
andresy,mandresy,"V;PRS
",0.0007,0.00048333333333333334
andresy,nandresy,"V;PST
",0.0006,0.00048333333333333334
andresy,handresy,"V;FUT
",0.0006333333333333333,0.00048333333333333334
andringana,andringana,"V;NFIN
",0.0,5.833333333333333e-05
andringana,mandringana,"V;PRS
",6.666666666666667e-05,5.833333333333333e-05
andringana,nandringana,"V;PST
",6.666666666666667e-05,5.833333333333333e-05
andringana,handringana,"V;FUT
",0.0001,5.833333333333333e-05
androtika,androtika,"V;NFIN
",0.0,0.0
androtika,mandrotika,"V;PRS
",0.0,0.0
androtika,nandrotika,"V;PST
",0.0,0.0
androtika,handrotika,"V;FUT
",0.0,0.0
androtsaka,androtsaka,"V;NFIN
",0.0,5.833333333333333e-05
androtsaka,mandrotsaka,"V;PRS
",3.3333333333333335e-05,5.833333333333333e-05
androtsaka,nandrotsaka,"V;PST
",6.666666666666667e-05,5.833333333333333e-05
androtsaka,handrotsaka,"V;FUT
",0.00013333333333333334,5.833333333333333e-05
andà,andà,"V;NFIN
",0.0,0.00024166666666666664
andà,mandà,"V;PRS
",0.0003,0.00024166666666666664
andà,nandà,"V;PST
",0.00046666666666666666,0.00024166666666666664
andà,handà,"V;FUT
",0.0002,0.00024166666666666664
anendaka,anendaka,"V;NFIN
",0.0,8.333333333333334e-06
anendaka,manendaka,"V;PRS
",0.0,8.333333333333334e-06
anendaka,nanendaka,"V;PST
",3.3333333333333335e-05,8.333333333333334e-06
anendaka,hanendaka,"V;FUT
",0.0,8.333333333333334e-06
anetry,anetry,"V;NFIN
",0.0,7.500000000000001e-05
anetry,manetry,"V;PRS
",0.00016666666666666666,7.500000000000001e-05
anetry,nanetry,"V;PST
",6.666666666666667e-05,7.500000000000001e-05
anetry,hanetry,"V;FUT
",6.666666666666667e-05,7.500000000000001e-05
angarika,angarika,"V;NFIN
",0.0,0.0
angarika,mangarika,"V;PRS
",0.0,0.0
angarika,nangarika,"V;PST
",0.0,0.0
angarika,hangarika,"V;FUT
",0.0,0.0
aniditra,aniditra,"V;NFIN
",0.0,0.0
aniditra,maniditra,"V;PRS
",0.0,0.0
aniditra,naniditra,"V;PST
",0.0,0.0
aniditra,haniditra,"V;FUT
",0.0,0.0
anikina,anikina,"V;NFIN
",0.0,0.0
anikina,manikina,"V;PRS
",0.0,0.0
anikina,nanikina,"V;PST
",0.0,0.0
anikina,hanikina,"V;FUT
",0.0,0.0
anjary,anjary,"V;NFIN
",3.3333333333333335e-05,0.0004666666666666667
anjary,manjary,"V;PRS
",0.0011333333333333334,0.0004666666666666667
anjary,nanjary,"V;PST
",0.0006,0.0004666666666666667
anjary,hanjary,"V;FUT
",0.0001,0.0004666666666666667
anjavona,anjavona,"V;NFIN
",3.3333333333333335e-05,9.166666666666668e-05
anjavona,manjavona,"V;PRS
",0.00013333333333333334,9.166666666666668e-05
anjavona,nanjavona,"V;PST
",0.00013333333333333334,9.166666666666668e-05
anjavona,hanjavona,"V;FUT
",6.666666666666667e-05,9.166666666666668e-05
ankafonitra,ankafonitra,"V;NFIN
",0.0,0.0
ankafonitra,mankafonitra,"V;PRS
",0.0,0.0
ankafonitra,nankafonitra,"V;PST
",0.0,0.0
ankafonitra,hankafonitra,"V;FUT
",0.0,0.0
ankaleo,ankaleo,"V;NFIN
",0.0,5.833333333333333e-05
ankaleo,mankaleo,"V;PRS
",0.00023333333333333333,5.833333333333333e-05
ankaleo,nankaleo,"V;PST
",0.0,5.833333333333333e-05
ankaleo,hankaleo,"V;FUT
",0.0,5.833333333333333e-05
ankatelina,ankatelina,"V;NFIN
",0.0,4.1666666666666665e-05
ankatelina,mankatelina,"V;PRS
",0.00016666666666666666,4.1666666666666665e-05
ankatelina,nankatelina,"V;PST
",0.0,4.1666666666666665e-05
ankatelina,hankatelina,"V;FUT
",0.0,4.1666666666666665e-05
anody,anody,"V;NFIN
",0.0,0.0
anody,manody,"V;PRS
",0.0,0.0
anody,nanody,"V;PST
",0.0,0.0
anody,hanody,"V;FUT
",0.0,0.0
anohana,anohana,"V;NFIN
",0.0,0.0005333333333333334
anohana,manohana,"V;PRS
",0.0014666666666666667,0.0005333333333333334
anohana,nanohana,"V;PST
",0.0003,0.0005333333333333334
anohana,hanohana,"V;FUT
",0.00036666666666666667,0.0005333333333333334
anohy,anohy,"V;NFIN
",0.0001,0.000675
anohy,manohy,"V;PRS
",0.001,0.000675
anohy,nanohy,"V;PST
",0.0007,0.000675
anohy,hanohy,"V;FUT
",0.0009,0.000675
anombana,anombana,"V;NFIN
",0.0,8.333333333333334e-06
anombana,manombana,"V;PRS
",0.0,8.333333333333334e-06
anombana,nanombana,"V;PST
",0.0,8.333333333333334e-06
anombana,hanombana,"V;FUT
",3.3333333333333335e-05,8.333333333333334e-06
anontany,anontany,"V;NFIN
",0.00013333333333333334,0.000775
anontany,manontany,"V;PRS
",0.0012666666666666666,0.000775
anontany,nanontany,"V;PST
",0.0012333333333333332,0.000775
anontany,hanontany,"V;FUT
",0.00046666666666666666,0.000775
anorina,anorina,"V;NFIN
",0.0,0.00023333333333333336
anorina,manorina,"V;PRS
",0.0002666666666666667,0.00023333333333333336
anorina,nanorina,"V;PST
",0.0004,0.00023333333333333336
anorina,hanorina,"V;FUT
",0.0002666666666666667,0.00023333333333333336
anosotra,anosotra,"V;NFIN
",0.0,8.333333333333334e-06
anosotra,manosotra,"V;PRS
",0.0,8.333333333333334e-06
anosotra,nanosotra,"V;PST
",3.3333333333333335e-05,8.333333333333334e-06
anosotra,hanosotra,"V;FUT
",0.0,8.333333333333334e-06
iakatra,iakatra,"V;NFIN
",0.0,0.00095
iakatra,miakatra,"V;PRS
",0.0011333333333333334,0.00095
iakatra,niakatra,"V;PST
",0.0018,0.00095
iakatra,hiakatra,"V;FUT
",0.0008666666666666666,0.00095
ianatra,ianatra,"V;NFIN
",0.0,0.0009249999999999999
ianatra,mianatra,"V;PRS
",0.0014666666666666667,0.0009249999999999999
ianatra,nianatra,"V;PST
