lemma,form,paradigm_slot,form_freq,lemma_freq,phonemic_form
ancorare,ancorai,V;IND;PST;1;SG;PFV,0.0,0.0003544583333333,a n k o r a j
ancorare,ancorammo,V;IND;PST;1;PL;PFV,0.0,0.0003544583333333,a n k o r a m m o
ancorare,ancorano,V;IND;PRS;3;PL,0.0,0.0003544583333333,a n k o r a n o
ancorare,ancorare,V;NFIN,1e-06,0.0003544583333333,a n k o r a r e
ancorare,ancorarono,V;IND;PST;3;PL;PFV,0.0,0.0003544583333333,a n k o r a r o n o
ancorare,ancorassero,V;SBJV;PST;3;PL,0.0,0.0003544583333333,a n k o r a s s e r o
ancorare,ancorasse,V;SBJV;PST;3;SG,0.0,0.0003544583333333,a n k o r a s s e
ancorare,ancorassimo,V;SBJV;PST;1;PL,0.0,0.0003544583333333,a n k o r a s s i m o
ancorare,ancorassi,V;SBJV;PST;1;SG,0.0,0.0003544583333333,a n k o r a s s i
ancorare,ancorassi,V;SBJV;PST;2;SG,0.0,0.0003544583333333,a n k o r a s s i
ancorare,ancoraste,V;IND;PST;2;PL;PFV,0.0,0.0003544583333333,a n k o r a s t e
ancorare,ancoraste,V;SBJV;PST;2;PL,0.0,0.0003544583333333,a n k o r a s t e
ancorare,ancorasti,V;IND;PST;2;SG;PFV,0.0,0.0003544583333333,a n k o r a s t i
ancorare,ancorate,V;IND;PRS;2;PL,0.0,0.0003544583333333,a n k o r a t e
ancorare,ancorate,V;POS;IMP;2;PL,0.0,0.0003544583333333,a n k o r a t e
ancorare,ancoravamo,V;IND;PST;1;PL;IPFV,0.0,0.0003544583333333,a n k o r a v a m o
ancorare,ancoravano,V;IND;PST;3;PL;IPFV,0.0,0.0003544583333333,a n k o r a v a n o
ancorare,ancoravate,V;IND;PST;2;PL;IPFV,0.0,0.0003544583333333,a n k o r a v a t e
ancorare,ancorava,V;IND;PST;3;SG;IPFV,0.0,0.0003544583333333,a n k o r a v a
ancorare,ancora,V;IND;PRS;3;SG,0.008504,0.0003544583333333,a n k o r a
ancorare,ancoravi,V;IND;PST;2;SG;IPFV,0.0,0.0003544583333333,a n k o r a v i
ancorare,ancoravo,V;IND;PST;1;SG;IPFV,0.0,0.0003544583333333,a n k o r a v o
ancorare,ancora,V;POS;IMP;2;SG,0.008504,0.0003544583333333,a n k o r a
ancorare,ancorerai,V;IND;FUT;2;SG,0.0,0.0003544583333333,a n k o r e r a j
ancorare,ancoreranno,V;IND;FUT;3;PL,0.0,0.0003544583333333,a n k o r e r a n n o
ancorare,ancorerà,V;IND;FUT;3;SG,0.0,0.0003544583333333,a n k o r e r a
ancorare,ancorerebbero,V;COND;3;PL,0.0,0.0003544583333333,a n k o r e r ɛ b b e r o
ancorare,ancorerebbe,V;COND;3;SG,0.0,0.0003544583333333,a n k o r e r ɛ b b e
ancorare,ancorerei,V;COND;1;SG,0.0,0.0003544583333333,a n k o r e r ɛ i
ancorare,ancoreremmo,V;COND;1;PL,0.0,0.0003544583333333,a n k o r e r e m m o
ancorare,ancoreremo,V;IND;FUT;1;PL,0.0,0.0003544583333333,a n k o r e r e m o
ancorare,ancorereste,V;COND;2;PL,0.0,0.0003544583333333,a n k o r e r e s t e
ancorare,ancoreresti,V;COND;2;SG,0.0,0.0003544583333333,a n k o r e r e s t i
ancorare,ancorerete,V;IND;FUT;2;PL,0.0,0.0003544583333333,a n k o r e r e t e
ancorare,ancorerò,V;IND;FUT;1;SG,0.0,0.0003544583333333,a n k o r e r ɔ
ancorare,ancoriamo,V;IND;PRS;1;PL,0.0,0.0003544583333333,a n k o r j a m o
ancorare,ancoriamo,V;POS;IMP;1;PL,0.0,0.0003544583333333,a n k o r j a m o
ancorare,ancoriamo,V;SBJV;PRS;1;PL,0.0,0.0003544583333333,a n k o r j a m o
ancorare,ancoriate,V;SBJV;PRS;2;PL,0.0,0.0003544583333333,a n k o r j a t e
ancorare,ancorino,V;POS;IMP;3;PL,0.0,0.0003544583333333,a n k o r i n o
ancorare,ancorino,V;SBJV;PRS;3;PL,0.0,0.0003544583333333,a n k o r i n o
ancorare,ancori,V;IND;PRS;2;SG,1e-06,0.0003544583333333,a n k o r i
ancorare,ancori,V;POS;IMP;3;SG,1e-06,0.0003544583333333,a n k o r i
ancorare,ancori,V;SBJV;PRS;1;SG,1e-06,0.0003544583333333,a n k o r i
ancorare,ancori,V;SBJV;PRS;2;SG,1e-06,0.0003544583333333,a n k o r i
ancorare,ancori,V;SBJV;PRS;3;SG,1e-06,0.0003544583333333,a n k o r i
ancorare,ancoro,V;IND;PRS;1;SG,0.0,0.0003544583333333,a n k ɔ r o
ancorare,ancorò,V;IND;PST;3;SG;PFV,0.0,0.0003544583333333,a n k o r ɔ
