lemma,form,paradigm_slot,form_freq,lemma_freq,phonemic_form
اخيستل,اخيستۀ,V;IPFV;PST;3;SG;MASC,0.0,0.0004951470588235,a x i s t ə
اخيستل,واخيستلم,V;PFV;PST;1;SG,0.0,0.0004951470588235,w ɑ x i s t̪ ə l ə m
اخيستل,اخيستلی وې,V;PFV;PST;2;SG;MASC;LGSPEC2,0.0,0.0004951470588235,a x i s t̪ ə l a i w e
اخيستل,واخلي,V;PFV;PRS;3;PL;MASC,0.00348,0.0004951470588235,w ɑ x l i
اخيستل,واخلي,V;PFV;PRS;3;PL;FEM,0.00348,0.0004951470588235,w ɑ x l i
اخيستل,واخيستلې,V;PFV;PST;3;PL;FEM,0.0,0.0004951470588235,w ɑ x i s t̪ ə l e
اخيستل,اخيستلي وئ,V;PFV;PST;2;PL;LGSPEC2,0.0,0.0004951470588235,a x i s t̪ ə l i w ə i
اخيستل,واخلو,V;PFV;PRS;1;PL,0.00038,0.0004951470588235,w ɑ x l u
اخيستل,اخيستلي وو,V;PFV;PST;1;PL;LGSPEC2,0.0,0.0004951470588235,a x i s t̪ ə l i w u
اخيستل,واخيستله,V;PFV;PST;3;SG;FEM,2e-05,0.0004951470588235,w ɑ x i s t̪ ə l a
اخيستل,اخيستلي يئ,V;PFV;PRS;2;PL;LGSPEC2,0.0,0.0004951470588235,a x i s t̪ ə l i j ə i
اخيستل,ياست,V;PFV;PRS;2;PL;LGSPEC2,0.00142,0.0004951470588235,j ɑ s t̪
اخيستل,به اخيستلې ده,V;PFV;FUT;3;SG;FEM;LGSPEC2,0.0,0.0004951470588235,b a x i s t̪ ə l e d̪ a
اخيستل,واخلم,V;PFV;PRS;1;SG,0.00042,0.0004951470588235,w ɑ x l ə m
اخيستل,اخيستلې,V;IPFV;PST;2;SG,0.0,0.0004951470588235,a x i s t̪ ə l e
اخيستل,اخيستلي يو,V;PFV;PRS;1;PL;LGSPEC2,0.0,0.0004951470588235,a x i s t̪ ə l i j u
اخيستل,به اخيستلې يم,V;PFV;FUT;1;SG;FEM;LGSPEC2,0.0,0.0004951470588235,b a x i s t̪ ə l e j ə m
اخيستل,اخلي,V;IPFV;PRS;3;SG;MASC,0.00333,0.0004951470588235,a x l a i
اخيستل,اخلي,V;IPFV;PRS;3;SG;FEM,0.00333,0.0004951470588235,a x l a i
اخيستل,اخيستلﺉ,V;IPFV;PST;2;PL,0.0,0.0004951470588235,a x i s t̪ ə l ə
اخيستل,اخيستلې يم,V;PFV;PRS;1;SG;FEM;LGSPEC2,0.0,0.0004951470588235,a x i s t̪ ə l e j ə m
اخيستل,اخيستلې يې,V;PFV;PRS;2;SG;FEM;LGSPEC2,0.0,0.0004951470588235,a x i s t̪ ə l e j e
اخيستل,اخيستلي وو,V;PFV;PST;3;PL;MASC;LGSPEC2,0.0,0.0004951470588235,a x i s t̪ ə l i w u
اخيستل,اخيستلي ول,V;PFV;PST;3;PL;MASC;LGSPEC2,0.0,0.0004951470588235,a x i s t̪ ə l i w ə l
اخيستل,اخيستلی يم,V;PFV;PRS;1;SG;MASC;LGSPEC2,0.0,0.0004951470588235,a x i s t̪ ə l a i j ə m
اخيستل,اخلي,V;IPFV;PRS;3;PL;MASC,0.00333,0.0004951470588235,a x l a i
اخيستل,اخلي,V;IPFV;PRS;3;PL;FEM,0.00333,0.0004951470588235,a x l a i
اخيستل,به اخيستلي يو,V;PFV;FUT;1;PL;LGSPEC2,0.0,0.0004951470588235,b a x i s t̪ ə l i j u
اخيستل,واخلي,V;PFV;PRS;3;SG;MASC,0.00348,0.0004951470588235,w ɑ x l i
اخيستل,واخلي,V;PFV;PRS;3;SG;FEM,0.00348,0.0004951470588235,w ɑ x l i
اخيستل,واخيستلۀ,V;PFV;PST;3;PL;MASC,0.0,0.0004951470588235,w ɑ x i s t̪ ə l ə
اخيستل,واخيستل,V;PFV;PST;3;PL;MASC,0.00042,0.0004951470588235,w ɑ x i s t̪ ə l
اخيستل,به اخيستلی يې,V;PFV;FUT;2;SG;MASC;LGSPEC2,0.0,0.0004951470588235,b a x i s t̪ ə l a i j e
اخيستل,اخلې,V;IPFV;PRS;2;SG,0.00014,0.0004951470588235,a x l e
اخيستل,اخيستلي دي,V;PFV;PRS;3;PL;MASC;LGSPEC2,0.0,0.0004951470588235,a x i s t̪ ə l i d̪ i
اخيستل,اخيستلي دي,V;PFV;PRS;3;PL;FEM;LGSPEC2,0.0,0.0004951470588235,a x i s t̪ ə l i d̪ i
اخيستل,اخيستلم,V;IPFV;PST;1;SG,0.0,0.0004951470588235,a x i s t̪ ə l ə m
اخيستل,واخيستۀ,V;PFV;PST;3;SG;MASC,0.0,0.0004951470588235,w ɑ x i s t ə
اخيستل,اخيستلی وم,V;PFV;PST;1;SG;MASC;LGSPEC2,0.0,0.0004951470588235,a x i s t̪ a l a i w ə m
اخيستل,اخلﺉ,V;IPFV;PRS;2;PL,0.0,0.0004951470588235,a x l ə ʔ
اخيستل,اخيستل,V;IPFV;PST;3;PL;MASC,0.00084,0.0004951470588235,a x i s t ə l
اخيستل,اخيستلۀ,V;IPFV;PST;3;PL;MASC,0.0,0.0004951470588235,a x i s t̪ ə l ə
اخيستل,اخيستلې وې,V;PFV;PST;3;PL;FEM;LGSPEC2,0.0,0.0004951470588235,a x i s t̪ ə l e w e
اخيستل,اخيستلو,V;IPFV;PST;1;PL,0.00046,0.0004951470588235,a x i s t̪ ə l u
اخيستل,اخيستلی و,V;PFV;PST;3;SG;MASC;LGSPEC2,0.0,0.0004951470588235,a x i s t̪ a l a i w
اخيستل,اخلو,V;IPFV;PRS;1;PL,0.00027,0.0004951470588235,a x l u
اخيستل,واخيستلﺉ,V;PFV;PST;2;PL,0.0,0.0004951470588235,w ɑ x i s t̪ ə l ə
اخيستل,به اخيستلي يئ,V;PFV;FUT;2;PL;LGSPEC2,0.0,0.0004951470588235,b a x i s t̪ ə l i j ə i
اخيستل,ياست,V;PFV;FUT;2;PL;LGSPEC2,0.00142,0.0004951470588235,j ɑ s t̪
اخيستل,واخلﺉ,V;PFV;PRS;2;PL,1e-05,0.0004951470588235,w ɑ x ə l ə
اخيستل,اخيستلې وې,V;PFV;PST;2;SG;FEM;LGSPEC2,0.0,0.0004951470588235,a x i s t̪ ə l e w e
اخيستل,اخيستلی يې,V;PFV;PRS;2;SG;MASC;LGSPEC2,0.0,0.0004951470588235,a x i s t̪ ə l a i j e
اخيستل,به اخيستلې يې,V;PFV;FUT;2;SG;FEM;LGSPEC2,0.0,0.0004951470588235,b a x i s t̪ ə l e j e
اخيستل,واخيستلې,V;PFV;PST;2;SG,0.0,0.0004951470588235,w ɑ x i s t̪ ə l e
اخيستل,اخيستلې,V;IPFV;PST;3;PL;FEM,0.0,0.0004951470588235,a x i s t̪ ə l e
اخيستل,اخلم,V;IPFV;PRS;1;SG,0.00031,0.0004951470588235,a x l a m
اخيستل,به اخيستلي دي,V;PFV;FUT;3;PL;MASC;LGSPEC2,0.0,0.0004951470588235,b a x i s t̪ ə l i d̪ i
اخيستل,به اخيستلي دي,V;PFV;FUT;3;PL;FEM;LGSPEC2,0.0,0.0004951470588235,b a x i s t̪ ə l i d̪ i
اخيستل,به اخيستلی دی,V;PFV;FUT;3;SG;MASC;LGSPEC2,0.0,0.0004951470588235,b a x i s t̪ ə l a i d̪ a i
اخيستل,اخيستله,V;IPFV;PST;3;SG;FEM,1e-05,0.0004951470588235,a x i s t̪ a l a
اخيستل,اخيستلې ده,V;PFV;PRS;3;SG;FEM;LGSPEC2,0.0,0.0004951470588235,a x i s t̪ ə l e d̪ a
اخيستل,اخيستلې وه,V;PFV;PST;3;SG;FEM;LGSPEC2,0.0,0.0004951470588235,a x i s t̪ ə l e w a
اخيستل,اخيستلې وم,V;PFV;PST;1;SG;FEM;LGSPEC2,0.0,0.0004951470588235,a x i s t̪ ə l e w ə m
اخيستل,ومه,V;PFV;PST;1;SG;FEM;LGSPEC2,0.00013,0.0004951470588235,w a m a
اخيستل,واخيستلو,V;PFV;PST;1;PL,0.0,0.0004951470588235,w ɑ x i s t̪ ə l u
اخيستل,به اخيستلی يم,V;PFV;FUT;1;SG;MASC;LGSPEC2,0.0,0.0004951470588235,b a x i s t̪ ə l a i j ə m
اخيستل,واخلې,V;PFV;PRS;2;SG,0.00018,0.0004951470588235,w ɑ x l e
اخيستل,اخيستلی دی,V;PFV;PRS;3;SG;MASC;LGSPEC2,0.0,0.0004951470588235,a x i s t̪ ə l a i d̪ a i
اخښل,اخښۀ,V;IPFV;PST;3;SG;MASC,0.0,4.470588235294118e-05,a x ə x ə
اخښل,واخښلم,V;PFV;PST;1;SG,0.0,4.470588235294118e-05,w ɑ x ə l ə m
اخښل,اخښلی وې,V;PFV;PST;2;SG;MASC;LGSPEC2,0.0,4.470588235294118e-05,a x x ə l a i w e
اخښل,واغږي,V;PFV;PRS;3;PL;MASC,0.0,4.470588235294118e-05,w ɑ ɣ ə ɡ i
اخښل,واغږي,V;PFV;PRS;3;PL;FEM,0.0,4.470588235294118e-05,w ɑ ɣ ə ɡ i
اخښل,واخښلې,V;PFV;PST;3;PL;FEM,0.0,4.470588235294118e-05,w ɑ x ə l e
اخښل,اخښلي وئ,V;PFV;PST;2;PL;LGSPEC2,0.0,4.470588235294118e-05,a x x ə l i w ə i
اخښل,واغږو,V;PFV;PRS;1;PL,0.0,4.470588235294118e-05,w ɑ ɣ ɡ u
اخښل,اخښلي وو,V;PFV;PST;1;PL;LGSPEC2,0.0,4.470588235294118e-05,a x ə l i w u
اخښل,واخښله,V;PFV;PST;3;SG;FEM,0.0,4.470588235294118e-05,w ɑ x ə l a
اخښل,اخښلي يئ,V;PFV;PRS;2;PL;LGSPEC2,0.0,4.470588235294118e-05,a x x ə l i j ə i
اخښل,ياست,V;PFV;PRS;2;PL;LGSPEC2,0.00142,4.470588235294118e-05,j ɑ s t̪
اخښل,به اخښلې ده,V;PFV;FUT;3;SG;FEM;LGSPEC2,0.0,4.470588235294118e-05,b a x ə x l e d̪ a
اخښل,واغږم,V;PFV;PRS;1;SG,0.0,4.470588235294118e-05,w ɑ ɣ ɡ ə m
اخښل,اخښلې,V;IPFV;PST;2;SG,2e-05,4.470588235294118e-05,a x ə l e
اخښل,اخښلي يو,V;PFV;PRS;1;PL;LGSPEC2,0.0,4.470588235294118e-05,a x ə x l i j u
اخښل,به اخښلې يم,V;PFV;FUT;1;SG;FEM;LGSPEC2,0.0,4.470588235294118e-05,b a x ə x l e j ə m
اخښل,اغږي,V;IPFV;PRS;3;SG;MASC,0.0,4.470588235294118e-05,a ɣ ə ɡ i
اخښل,اغږي,V;IPFV;PRS;3;SG;FEM,0.0,4.470588235294118e-05,a ɣ ə ɡ i
اخښل,اخښلﺉ,V;IPFV;PST;2;PL,0.0,4.470588235294118e-05,a x ə l ə
اخښل,اخښلې يم,V;PFV;PRS;1;SG;FEM;LGSPEC2,0.0,4.470588235294118e-05,a x ə l e j ə m
اخښل,اخښلې يې,V;PFV;PRS;2;SG;FEM;LGSPEC2,0.0,4.470588235294118e-05,a x x l e j e
اخښل,اخښلي وو,V;PFV;PST;3;PL;MASC;LGSPEC2,0.0,4.470588235294118e-05,a x ə l i w u
اخښل,اخښلي ول,V;PFV;PST;3;PL;MASC;LGSPEC2,0.0,4.470588235294118e-05,a x ə l i w ə l
اخښل,اخښلی يم,V;PFV;PRS;1;SG;MASC;LGSPEC2,0.0,4.470588235294118e-05,a x ə l a i j ə m
اخښل,اغږي,V;IPFV;PRS;3;PL;MASC,0.0,4.470588235294118e-05,a ɣ ə ɡ i
اخښل,اغږي,V;IPFV;PRS;3;PL;FEM,0.0,4.470588235294118e-05,a ɣ ə ɡ i
اخښل,به اخښلي يو,V;PFV;FUT;1;PL;LGSPEC2,0.0,4.470588235294118e-05,b a x ə x l i j o
اخښل,واغږي,V;PFV;PRS;3;SG;MASC,0.0,4.470588235294118e-05,w ɑ ɣ ə ɡ i
اخښل,واغږي,V;PFV;PRS;3;SG;FEM,0.0,4.470588235294118e-05,w ɑ ɣ ə ɡ i
اخښل,واخښلۀ,V;PFV;PST;3;PL;MASC,0.0,4.470588235294118e-05,w ɑ x ə l ə
اخښل,واخښل,V;PFV;PST;3;PL;MASC,1e-05,4.470588235294118e-05,w ɑ x ə l
اخښل,به اخښلی يې,V;PFV;FUT;2;SG;MASC;LGSPEC2,0.0,4.470588235294118e-05,b a x ə x l a i j e
اخښل,اغږې,V;IPFV;PRS;2;SG,0.0,4.470588235294118e-05,a ɣ ə ɡ e
اخښل,اخښلي دي,V;PFV;PRS;3;PL;MASC;LGSPEC2,0.0,4.470588235294118e-05,a x ə l i d i
اخښل,اخښلي دي,V;PFV;PRS;3;PL;FEM;LGSPEC2,0.0,4.470588235294118e-05,a x ə l i d i
اخښل,اخښلم,V;IPFV;PST;1;SG,0.0,4.470588235294118e-05,a x ə l ə m
اخښل,واخښۀ,V;PFV;PST;3;SG;MASC,0.0,4.470588235294118e-05,w ɑ x ə
اخښل,اخښلی وم,V;PFV;PST;1;SG;MASC;LGSPEC2,0.0,4.470588235294118e-05,a x ə l a i w ə m
اخښل,اغږﺉ,V;IPFV;PRS;2;PL,0.0,4.470588235294118e-05,a ɣ ə ɡ ə ʔ
اخښل,اخښل,V;IPFV;PST;3;PL;MASC,1e-05,4.470588235294118e-05,a x ə l
اخښل,اخښلۀ,V;IPFV;PST;3;PL;MASC,0.0,4.470588235294118e-05,a x ə l ə
اخښل,اخښلې وې,V;PFV;PST;3;PL;FEM;LGSPEC2,0.0,4.470588235294118e-05,a x ə l e w e
اخښل,اخښلو,V;IPFV;PST;1;PL,0.0,4.470588235294118e-05,a x ə l o
اخښل,اخښلی و,V;PFV;PST;3;SG;MASC;LGSPEC2,0.0,4.470588235294118e-05,a x ə l a i w
