lemma,form,paradigm_slot,form_freq,lemma_freq,phonemic_form
påverka,påverka,V;NFIN;ACT,0.001536,0.0004885789473684,p oː v ɛ r k a
påverka,påverkas,V;NFIN;PASS,0.000752,0.0004885789473684,p oː v ɛ r k a s
påverka,påverkat,V;V.CVB;ACT,0.000263,0.0004885789473684,p oː v ɛ r k ɑː t
påverka,påverkats,V;V.CVB;PASS,8.6e-05,0.0004885789473684,p oː v eː r k a t s
påverka,påverka,V;IMP;ACT,0.001536,0.0004885789473684,p oː v ɛ r k a
påverka,påverkar,V;IND;SG;ACT;PRS,0.001457,0.0004885789473684,p oː v ɛ r k ɑː r
påverka,påverkade,V;IND;SG;ACT;PST,0.000136,0.0004885789473684,p oː v ɛ r k ɑː d ɛ
påverka,påverkas,V;IND;SG;PASS;PRS,0.000752,0.0004885789473684,p oː v ɛ r k a s
påverka,påverkades,V;IND;SG;PASS;PST,4e-05,0.0004885789473684,p oː v ɛ r k a d eː s
påverka,påverka,V;IND;PL;ACT;PRS,0.001536,0.0004885789473684,p oː v ɛ r k a
påverka,påverkade,V;IND;PL;ACT;PST,0.000136,0.0004885789473684,p oː v ɛ r k ɑː d ɛ
påverka,påverkas,V;IND;PL;PASS;PRS,0.000752,0.0004885789473684,p oː v ɛ r k a s
påverka,påverkades,V;IND;PL;PASS;PST,4e-05,0.0004885789473684,p oː v ɛ r k a d eː s
påverka,påverke,V;SBJV;ACT;PRS,0.0,0.0004885789473684,p oː v ɛ r k ɛ
påverka,påverkade,V;SBJV;ACT;PST,0.000136,0.0004885789473684,p oː v ɛ r k ɑː d ɛ
påverka,påverkes,V;SBJV;PASS;PRS,0.0,0.0004885789473684,p oː v ɛ r k ɛ s
påverka,påverkades,V;SBJV;PASS;PST,4e-05,0.0004885789473684,p oː v ɛ r k a d eː s
påverka,påverkande,V;V.PTCP;PRS,1.1e-05,0.0004885789473684,p oː v ɛ r k a n d ɛ
påverka,påverkad,V;V.PTCP;PST,7.4e-05,0.0004885789473684,p oː v eː r k a d
verka,verka,V;NFIN;ACT,0.000899,0.0006001,² v ɛ r k a
verka,verkat,V;V.CVB;ACT,0.000109,0.0006001,v ɛ r k ɑː t
verka,verka,V;IMP;ACT,0.000899,0.0006001,² v ɛ r k a
verka,verkar,V;IND;SG;ACT;PRS,0.002109,0.0006001,v ɛ r k ɑː r
verka,verkade,V;IND;SG;ACT;PST,0.000353,0.0006001,v ɛ r k ɑː d ɛ
verka,verka,V;IND;PL;ACT;PRS,0.000899,0.0006001,² v ɛ r k a
verka,verkade,V;IND;PL;ACT;PST,0.000353,0.0006001,v ɛ r k ɑː d ɛ
