lemma,form,paradigm_slot,form_freq,lemma_freq,phonemic_form
ajratmoq,ajratib bo'lgan bo'lamiz,"V;PFV;SBJV;PL;1;FUT
",0.0,9.890109890109891e-07,æ d͡ʒ ɾ æ t i b b ɒ l ɡ æ n b ɒ l æ m i z
ajratmoq,ajratib bo'lgan bo'laman,"V;PFV;SBJV;SG;1;FUT
",0.0,9.890109890109891e-07,æ d͡ʒ ɾ æ t i b b o l ɡ æ n b ɒ l æ m æ n
ajratmoq,ajratib bo'lgan bo'lasizlar,"V;PFV;SBJV;PL;2;FUT
",0.0,9.890109890109891e-07,æ d͡ʒ ɾ æ t i b b ɒ l ɡ æ n b ɒ l æ s i z l æ ɾ
ajratmoq,ajratib bo'lgan bo'lasan,"V;PFV;SBJV;SG;2;INFM;FUT
",0.0,9.890109890109891e-07,æ d͡ʒ ɾ æ t i b b ɒ l ɡ æ n b ɒ l æ s æ n
ajratmoq,ajratib bo'lgan bo'lasiz,"V;PFV;FRML;SBJV;SG;2;FUT
",0.0,9.890109890109891e-07,æ d͡ʒ ɾ æ t i b b ɒ l ɡ æ n b ɒ l æ s i z
ajratmoq,ajratib bo'lgan bo'ladilar,"V;PFV;SBJV;PL;3;FUT
",0.0,9.890109890109891e-07,æ d͡ʒ ɾ æ t i b b o l ɡ æ n b ɒ l æ d i l æ ɾ
ajratmoq,ajratib bo'lgan bo'ladi,"V;PFV;SBJV;SG;3;FUT
",0.0,9.890109890109891e-07,æ d͡ʒ ɾ æ t i b b o l ɡ æ n b o l æ d i
ajratmoq,ajratayotgan bo'lamiz,"V;PROG;IND;PL;1;FUT
",0.0,9.890109890109891e-07,æ d͡ʒ ɾ æ t æ j ɒ t ɡ æ n b ɒ l æ m i z
ajratmoq,ajratayotgan bo'laman,"V;PROG;IND;SG;1;FUT
",0.0,9.890109890109891e-07,æ d͡ʒ ɾ æ t æ j ɒ t ɡ æ n b ɒ l æ m æ n
ajratmoq,ajratayotgan bo'lasizlar,"V;PROG;IND;PL;2;FUT
",0.0,9.890109890109891e-07,æ d͡ʒ ɾ æ t æ j ɒ t ɡ æ n b o l æ s i z l æ ɾ
