lemma,form,paradigm_slot,form_freq,lemma_freq,phonemic_form
achįʼ,achįʼ,V;REAL;IPFV/PROG;3;SG/DU/PL,0.0,0.0,ʔ ɑ̀ t͡ʃʰ ɪ̀ ʔ
achįʼ,ajichįʼ,V;REAL;IPFV/PROG;4;SG/DU/PL,0.0,0.0,ʔ ɑ̀ t͡ʃ ɪ̀ t͡ʃʰ ɪ̀ ʔ
achįʼ,ajizhchąąʼ,V;REAL;PFV/PRF;4;SG/DU/PL,0.0,0.0,ʔ ɑ̀ t͡ʃ ɪ̀ ʒ t͡ʃʰ ɑ́ː ʔ
achįʼ,ashchįʼ,V;REAL;IPFV/PROG;1;SG,0.0,0.0,ʔ ɑ̀ ʃ t͡ʃʰ ɪ̀ ʔ
achįʼ,ashéchąąʼ,V;REAL;PFV/PRF;1;SG,0.0,0.0,ʔ ɑ̀ ʃ ɛ̀ t͡ʃʰ ɑ̃́ː ʔ
achįʼ,ashiichąąʼ,V;REAL;PFV/PRF;1;DU/PL,0.0,0.0,ʔ ɑ̀ ʃ ìː t͡ʃʰ ɑ̃̀ː ʔ
achįʼ,ashíníchąąʼ,V;REAL;PFV/PRF;2;SG,0.0,0.0,ʔ ɑ̀ ʃ ɪ̀ n ɪ́ t͡ʃʰ ɑ́ː ʔ
achįʼ,ashoochąąʼ,V;REAL;PFV/PRF;2;DU/PL,0.0,0.0,ʔ ɑ̀ ʃ òː t͡ʃʰ ɑ́ː ʔ
achįʼ,azhchąąʼ,V;REAL;PFV/PRF;3;SG/DU/PL,0.0,0.0,ʔ ɑ̀ ʒ t͡ʃʰ ɑ̃́ː ʔ
achįʼ,daʼachįʼ,V;REAL;IPFV/PROG;3;PL,0.0,0.0,t ɑ̀ ʔ ɑ̀ t͡ʃʰ ɪ́ ʔ
achįʼ,daʼazhchąąʼ,V;REAL;PFV/PRF;3;PL,0.0,0.0,t ɑ̀ ʔ ɑ̀ ʒ t͡ʃʰ ɑ́ː ʔ
achįʼ,daʼiichįʼ,V;REAL;IPFV/PROG;1;PL,0.0,0.0,t ɑ̀ ʔ ìː t͡ʃʰ ɪ́ ʔ
achįʼ,daʼjichįʼ,V;REAL;IPFV/PROG;4;PL,0.0,0.0,t ɑ̀ ʔ t͡ʃ ɪ̀ t͡ʃʰ ɪ́ ʔ
achįʼ,daʼjizhchąąʼ,V;REAL;PFV/PRF;4;PL,0.0,0.0,t ɑ̀ ʔ t͡ʃ ɪ̀ ʒ t͡ʃʰ ɑ́ː ʔ
achįʼ,daʼohchįʼ,V;REAL;IPFV/PROG;2;PL,0.0,0.0,t ɑ̀ ʔ ò h t͡ʃʰ ɪ́ ʔ
achįʼ,daʼshiichąąʼ,V;REAL;PFV/PRF;1;PL,0.0,0.0,t ɑ̀ ʔ ʃ ìː t͡ʃʰ ɑ́ː ʔ
achįʼ,daʼshoochąąʼ,V;REAL;PFV/PRF;2;PL,0.0,0.0,t ɑ̀ ʔ ʃ òː t͡ʃʰ ɑ́ː ʔ
achįʼ,íchįʼ,V;REAL;IPFV/PROG;2;SG,0.0,0.0,ɪ̀ t͡ʃʰ ɪ̀ ʔ
achįʼ,iichįʼ,V;REAL;IPFV/PROG;1;DU/PL,0.0,0.0,ìː t͡ʃʰ ɪ̀ ʔ
achʼiish,achʼiish,V;REAL;IPFV/PROG;3;SG/DU/PL,0.0,0.0,ʔ ɑ̀ t͡ʃʼ ìː ʃ
achʼiish,ajichʼiish,V;REAL;IPFV/PROG;4;SG/DU/PL,0.0,0.0,ʔ ɑ̀ t͡ʃ ɪ̀ t͡ʃʼ ìː ʃ
achʼiish,ajííchʼiizh,V;REAL;PFV/PRF;4;SG/DU/PL,0.0,0.0,ʔ ɑ̀ t͡ʃ íː t͡ʃʼ íː ʒ
achʼiish,ashchʼiish,V;REAL;IPFV/PROG;1;SG,0.0,0.0,ʔ ɑ̀ ʃ t͡ʃʼ ìː ʃ
achʼiish,daʼachʼiish,V;REAL;IPFV/PROG;3;PL,0.0,0.0,t ɑ̀ ʔ ɑ̀ t͡ʃʼ ìː ʃ
achʼiish,daʼiichʼiish,V;REAL;IPFV/PROG;1;PL,0.0,0.0,t ɑ̀ ʔ ìː t͡ʃʼ íː ʃ
achʼiish,daʼiichʼiizh,V;REAL;PFV/PRF;1;PL,0.0,0.0,t ɑ̀ ʔ ìː t͡ʃʼ íː ʒ
achʼiish,daʼííchʼiizh,V;REAL;PFV/PRF;3;PL,0.0,0.0,t ɑ̀ ʔ íː t͡ʃʼ íː ʒ
achʼiish,daʼjichʼiish,V;REAL;IPFV/PROG;4;PL,0.0,0.0,t ɑ̀ ʔ t͡ʃ ɪ̀ t͡ʃʼ ìː ʃ
achʼiish,daʼjííchʼiizh,V;REAL;PFV/PRF;4;PL,0.0,0.0,t ɑ̀ ʔ íː t͡ʃʼ íː ʒ
achʼiish,daʼohchʼiish,V;REAL;IPFV/PROG;2;PL,0.0,0.0,t ɑ̀ ʔ ò h t͡ʃʼ ìː ʃ
achʼiish,daʼoochʼiizh,V;REAL;PFV/PRF;2;PL,0.0,0.0,t ɑ̀ ʔ òː t͡ʃʼ ìː ʒ
achʼiish,íchʼiish,V;REAL;IPFV/PROG;2;SG,0.0,0.0,ɪ̀ t͡ʃʼ íː ʃ
achʼiish,iichʼiish,V;REAL;IPFV/PROG;1;DU/PL,0.0,0.0,ìː t͡ʃʼ íː ʃ
achʼiish,iichʼiizh,V;REAL;PFV/PRF;1;DU/PL,0.0,0.0,ìː t͡ʃʼ íː ʒ
achʼiish,ííchʼiizh,V;REAL;PFV/PRF;1;SG,0.0,0.0,ìː t͡ʃʼ íː ʒ
achʼiish,ííchʼiizh,V;REAL;PFV/PRF;3;SG/DU/PL,0.0,0.0,ìː t͡ʃʼ íː ʒ
achʼiish,ííníchʼiizh,V;REAL;PFV/PRF;2;SG,0.0,0.0,ìː n ɪ̀ t͡ʃʼ íː ʒ
achʼiish,ohchʼiish,V;REAL;IPFV/PROG;2;DU/PL,0.0,0.0,ò h t͡ʃʼ ìː ʃ
achʼiish,oochʼiizh,V;REAL;PFV/PRF;2;DU/PL,0.0,0.0,òː t͡ʃʼ ìː ʒ
achįʼ,ohchįʼ,V;REAL;IPFV/PROG;2;DU/PL,0.0,0.0,ò h t͡ʃʰ ɪ̀ ʔ
